sort_index,relative_file_path,original_file_url
90,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/02-quyet-dinh-ve-viec-ban-hanh-qui-dinh-ve-cong-tac-giao-trinh/53_qd_dhcntt_19_2_2019_quy_che_cong_tac_giao_trinh.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/53_qd_dhcntt_19_2_2019_quy_che_cong_tac_giao_trinh.pdf
91,daa/quydinh_huongdan/quy-dinh-giao-trinh/pdf/53_qd_dhcntt_19_2_2019scan-8b45fc45.pdf,https://daa.uit.edu.vn/sites/daa/files/uploads/53_qd_dhcntt_19_2_2019scan.pdf
92,daa/quydinh_huongdan/huong-dan-chuan-qua-trinh/pdf/108-qd-dhcntt15-3-2019_sua_doi_bo_sung_quy_dinh_dao_tao_ngoai_ngu_doi_voi_he_dh_chi-47ef8e96.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/108-qd-dhcntt15-3-2019_sua_doi_bo_sung_quy_dinh_dao_tao_ngoai_ngu_doi_voi_he_dh_chinh_quy_qui_dinh_141_0.pdf
93,daa/quydinh_huongdan/huong-dan-chuan-qua-trinh/pdf/108-qd-dhcntt15-3-2019_sua_doi_bo_sung_quy_dinh_dao_tao_ngoai_ngu_doi_voi_he_dh_chinh_quy_qui_dinh_141_0.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/108-qd-dhcntt15-3-2019_sua_doi_bo_sung_quy_dinh_dao_tao_ngoai_ngu_doi_voi_he_dh_chinh_quy_qui_dinh_141_0.pdf
94,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/05-quy-dinh-dao-tao-ngoai-ngu-doi-voi-he-d-7673d143/108-qd-dhcntt15-3-2019_sua_doi_bo_sung_quy_dinh_dao_tao_ngoai_ngu_doi_voi_he_dh_chi-47ef8e96.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/108-qd-dhcntt15-3-2019_sua_doi_bo_sung_quy_dinh_dao_tao_ngoai_ngu_doi_voi_he_dh_chinh_quy_qui_dinh_141_0.pdf
95,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/05-quy-dinh-dao-tao-ngoai-ngu-doi-voi-he-dai-hoc-chinh-quy-cua-truong-dhcntt/108-qd-dhcntt15-3-2019_sua_doi_bo_sung_quy_dinh_dao_tao_ngoai_ngu_doi_voi_he_dh_chinh_quy_qui_dinh_141_0.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/108-qd-dhcntt15-3-2019_sua_doi_bo_sung_quy_dinh_dao_tao_ngoai_ngu_doi_voi_he_dh_chinh_quy_qui_dinh_141_0.pdf
96,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/05-quy-dinh-dao-tao-ngoai-ngu-doi-voi-he-d-7673d143/35-tb-dhcntt_21-5-2019_cong_nhan_chung_chi_tieng_nhat_nat-test_cho_chuan_qua_trinh_-cb613cd1.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/35-tb-dhcntt_21-5-2019_cong_nhan_chung_chi_tieng_nhat_nat-test_cho_chuan_qua_trinh_0_0.pdf
97,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/05-quy-dinh-dao-tao-ngoai-ngu-doi-voi-he-dai-hoc-chinh-quy-cua-truong-dhcntt/35-tb-dhcntt_21-5-2019_cong_nhan_chung_chi_tieng_nhat_nat-test_cho_chuan_qua_trinh_0_0.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/35-tb-dhcntt_21-5-2019_cong_nhan_chung_chi_tieng_nhat_nat-test_cho_chuan_qua_trinh_0_0.pdf
98,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/650-qd-dhqg_3-6-2019-quy_dinh_dao_tao_lien_thong_tu_trinh_do_dai_hoc_len_trinh_do_t-d10899f9.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/650-qd-dhqg_3-6-2019-quy_dinh_dao_tao_lien_thong_tu_trinh_do_dai_hoc_len_trinh_do_thac_si.pdf
99,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/650-qd-dhqg_3-6-2019-quy_dinh_dao_tao_lien_thong_tu_trinh_do_dai_hoc_len_trinh_do_thac_si.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/650-qd-dhqg_3-6-2019-quy_dinh_dao_tao_lien_thong_tu_trinh_do_dai_hoc_len_trinh_do_thac_si.pdf
100,daa/quydinh_huongdan/huong-dan-chuan-qua-trinh/pdf/547-qd-dhcntt_30-8-2019_qui_dinh_dao_tao_ngoai_ngu_doi_voi_he_chinh_qui_khoa_2019_0-9e00a683.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/547-qd-dhcntt_30-8-2019_qui_dinh_dao_tao_ngoai_ngu_doi_voi_he_chinh_qui_khoa_2019_0_0.pdf
101,daa/quydinh_huongdan/huong-dan-chuan-qua-trinh/pdf/547-qd-dhcntt_30-8-2019_qui_dinh_dao_tao_ngoai_ngu_doi_voi_he_chinh_qui_khoa_2019_0_0.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/547-qd-dhcntt_30-8-2019_qui_dinh_dao_tao_ngoai_ngu_doi_voi_he_chinh_qui_khoa_2019_0_0.pdf
102,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/05-quy-dinh-dao-tao-ngoai-ngu-doi-voi-he-d-7673d143/547-qd-dhcntt_30-8-2019_qui_dinh_dao_tao_ngoai_ngu_doi_voi_he_chinh_qui_khoa_2019_0-9e00a683.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/547-qd-dhcntt_30-8-2019_qui_dinh_dao_tao_ngoai_ngu_doi_voi_he_chinh_qui_khoa_2019_0_0.pdf
103,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/05-quy-dinh-dao-tao-ngoai-ngu-doi-voi-he-dai-hoc-chinh-quy-cua-truong-dhcntt/547-qd-dhcntt_30-8-2019_qui_dinh_dao_tao_ngoai_ngu_doi_voi_he_chinh_qui_khoa_2019_0_0.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/547-qd-dhcntt_30-8-2019_qui_dinh_dao_tao_ngoai_ngu_doi_voi_he_chinh_qui_khoa_2019_0_0.pdf
104,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/17-quy-dinh-ve-chinh-sach-ho-tro-cong-bo-khoa-hoc/547-qd-dhcntt_1-6-23_ban_hanh_chinh_sach_ho_tro_cong_bo_khoa_hoc_danh_cho_sv_cao_hoc_ncs.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/547-qd-dhcntt_30-8-2019_qui_dinh_dao_tao_ngoai_ngu_doi_voi_he_chinh_qui_khoa_2019_0_0.pdf
105,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/1195-qd-dhqg_27-9-2019_quy_dinh_dao_tao_song_nganh_dhqg-4d69dffa.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/1195-qd-dhqg_27-9-2019_quy_dinh_dao_tao_song_nganh_dhqg.pdf
106,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/1195-qd-dhqg_27-9-2019_quy_dinh_dao_tao_song_nganh_dhqg.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/1195-qd-dhqg_27-9-2019_quy_dinh_dao_tao_song_nganh_dhqg.pdf
107,daa/quydinh_huongdan/quy-trinh-can-bo-giang-day/pdf/hdsd_giangdaytructuyentrenmicrosoftteams.pdf,https://daa.uit.edu.vn/sites/daa/files/uploads/hdsd_giangdaytructuyentrenmicrosoftteams.pdf
108,daa/quydinh_huongdan/quy-trinh-can-bo-giang-day/pdf/hdsd_giangdaytructuyentrenmicrosoftteams-f7ef7f3b.pdf,https://daa.uit.edu.vn/sites/daa/files/uploads/hdsd_giangdaytructuyentrenmicrosoftteams.pdf
109,daa/quydinh_huongdan/quy-trinh-can-bo-giang-day/pdf/huong_dan_phan_quyen_sv_tham_gia_0.pdf,https://daa.uit.edu.vn/sites/daa/files/uploads/huong_dan_phan_quyen_sv_tham_gia_0.pdf
110,daa/quydinh_huongdan/quy-trinh-can-bo-giang-day/pdf/huong_dan_phan_quyen_sv_tham_gia_0-efc2adbc.pdf,https://daa.uit.edu.vn/sites/daa/files/uploads/huong_dan_phan_quyen_sv_tham_gia_0.pdf
111,daa/quydinh_huongdan/quy-trinh-can-bo-giang-day/pdf/huongdansudungvideobaigiang.pdf,https://daa.uit.edu.vn/sites/daa/files/uploads/huongdansudungvideobaigiang.pdf
112,daa/quydinh_huongdan/quy-trinh-can-bo-giang-day/pdf/huongdansudungvideobaigiang-2a9c6fd4.pdf,https://daa.uit.edu.vn/sites/daa/files/uploads/huongdansudungvideobaigiang.pdf
113,daa/quydinh_huongdan/quyche-bogddt/pdf/05_2020_tt-bgddt_18-03-2020_ban_hanh_chuong_trinh_giao_duc_quoc_phong_an_ninh-4714750e.pdf,https://daa.uit.edu.vn/sites/daa/files/202311/05_2020_tt-bgddt_18-03-2020_ban_hanh_chuong_trinh_giao_duc_quoc_phong_an_ninh.pdf
114,daa/quydinh_huongdan/quyche-bogddt/pdf/05_2020_tt-bgddt_18-03-2020_ban_hanh_chuong_trinh_giao_duc_quoc_phong_an_ninh.pdf,https://daa.uit.edu.vn/sites/daa/files/202311/05_2020_tt-bgddt_18-03-2020_ban_hanh_chuong_trinh_giao_duc_quoc_phong_an_ninh.pdf
115,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/16-thoi-diem-va-muc-thu-hoc-phi-gia-han-doi-voi-sinh-vien-he-dai-hoc-chinh-quy/43-tb-dhcntt-23-06-2020_thoi_diem_va_muc_thu_hoc_phi_gia_han_doi_voi_sv_he_dai_hoc_chinh_quy.pdf,https://daa.uit.edu.vn/sites/daa/files/202309/43-tb-dhcntt-23-06-2020_thoi_diem_va_muc_thu_hoc_phi_gia_han_doi_voi_sv_he_dai_hoc_chinh_quy.pdf
116,daa/quydinh_huongdan/quyche-bogddt/pdf/20_2020_tt_bgddt_27-7-2020_thong_tu_quy_dinh_che_do_lam_viec_cua_gv_co_so_gddh-cb908b7c.pdf,https://daa.uit.edu.vn/sites/daa/files/202311/20_2020_tt_bgddt_27-7-2020_thong_tu_quy_dinh_che_do_lam_viec_cua_gv_co_so_gddh.pdf
117,daa/quydinh_huongdan/quyche-bogddt/pdf/20_2020_tt_bgddt_27-7-2020_thong_tu_quy_dinh_che_do_lam_viec_cua_gv_co_so_gddh.pdf,https://daa.uit.edu.vn/sites/daa/files/202311/20_2020_tt_bgddt_27-7-2020_thong_tu_quy_dinh_che_do_lam_viec_cua_gv_co_so_gddh.pdf
118,daa/quydinh_huongdan/quyche-bogddt/pdf/21_2019_tt_bgddt_quy_che_quan_ly_bang_tot_nghiep_thcs_thpt_tcsp_cdsp_gddh_cc-2624b29b.pdf,https://daa.uit.edu.vn/sites/daa/files/202311/21_2019_tt_bgddt_quy_che_quan_ly_bang_tot_nghiep_thcs_thpt_tcsp_cdsp_gddh_cc.pdf
119,daa/quydinh_huongdan/quyche-bogddt/pdf/21_2019_tt_bgddt_quy_che_quan_ly_bang_tot_nghiep_thcs_thpt_tcsp_cdsp_gddh_cc.pdf,https://daa.uit.edu.vn/sites/daa/files/202311/21_2019_tt_bgddt_quy_che_quan_ly_bang_tot_nghiep_thcs_thpt_tcsp_cdsp_gddh_cc.pdf
120,daa/quydinh_huongdan/quyche-bogddt/pdf/24_tt_2017_bgddt_danh_muc_giao_duc_dao_tao_cap_iv_trinh_do_dai_hoc-2c442652.pdf,https://daa.uit.edu.vn/sites/daa/files/202311/24_tt_2017_bgddt_danh_muc_giao_duc_dao_tao_cap_iv_trinh_do_dai_hoc.pdf
121,daa/quydinh_huongdan/quyche-bogddt/pdf/24_tt_2017_bgddt_danh_muc_giao_duc_dao_tao_cap_iv_trinh_do_dai_hoc.pdf,https://daa.uit.edu.vn/sites/daa/files/202311/24_tt_2017_bgddt_danh_muc_giao_duc_dao_tao_cap_iv_trinh_do_dai_hoc.pdf
122,daa/quydinh_huongdan/quyche-bogddt/pdf/43-2019-qh14_luat_giao_duc-926a5a0f.pdf,https://daa.uit.edu.vn/sites/daa/files/202311/43-2019-qh14_luat_giao_duc.pdf
123,daa/quydinh_huongdan/quyche-bogddt/pdf/43-2019-qh14_luat_giao_duc.pdf,https://daa.uit.edu.vn/sites/daa/files/202311/43-2019-qh14_luat_giao_duc.pdf
124,daa/quydinh_huongdan/quyche-bogddt/pdf/436_qd-ttg_ban_hanh_ke_hoach_thuc_hien_khung_trinh_do_quoc_gia_vn_2020-2025-b20c77a2.pdf,https://daa.uit.edu.vn/sites/daa/files/202311/436_qd-ttg_ban_hanh_ke_hoach_thuc_hien_khung_trinh_do_quoc_gia_vn_2020-2025.pdf
125,daa/quydinh_huongdan/quyche-bogddt/pdf/436_qd-ttg_ban_hanh_ke_hoach_thuc_hien_khung_trinh_do_quoc_gia_vn_2020-2025.pdf,https://daa.uit.edu.vn/sites/daa/files/202311/436_qd-ttg_ban_hanh_ke_hoach_thuc_hien_khung_trinh_do_quoc_gia_vn_2020-2025.pdf
126,daa/quydinh_huongdan/quyche-bogddt/pdf/99_2019_nd-cp_quy_dinh_bo_sung_mot_so_dieu_cua_luat_giao_duc_dai_hoc-7058f4fe.pdf,https://daa.uit.edu.vn/sites/daa/files/202311/99_2019_nd-cp_quy_dinh_bo_sung_mot_so_dieu_cua_luat_giao_duc_dai_hoc.pdf
127,daa/quydinh_huongdan/quyche-bogddt/pdf/99_2019_nd-cp_quy_dinh_bo_sung_mot_so_dieu_cua_luat_giao_duc_dai_hoc.pdf,https://daa.uit.edu.vn/sites/daa/files/202311/99_2019_nd-cp_quy_dinh_bo_sung_mot_so_dieu_cua_luat_giao_duc_dai_hoc.pdf
128,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/18-quy-trinh-phan-cong-can-bo-coi-thi-cho-706f299d/672-qd-dhcntt_15-10-2020_quy_trinh_phan_cong_cbct-df0b7e3e.pdf,https://daa.uit.edu.vn/sites/daa/files/202309/672-qd-dhcntt_15-10-2020_quy_trinh_phan_cong_cbct.pdf
129,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/18-quy-trinh-phan-cong-can-bo-coi-thi-cho-cac-dot-thi-tap-trung-he-dai-hoc-chinh-quy/672-qd-dhcntt_15-10-2020_quy_trinh_phan_cong_cbct.pdf,https://daa.uit.edu.vn/sites/daa/files/202309/672-qd-dhcntt_15-10-2020_quy_trinh_phan_cong_cbct.pdf
130,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/1658-qd-dhqg_24-12-2020_phe_duyet_thi_diem_bo_pcnl_svtn_dhqghcm-485028d6.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/1658-qd-dhqg_24-12-2020_phe_duyet_thi_diem_bo_pcnl_svtn_dhqghcm.pdf
131,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/1658-qd-dhqg_24-12-2020_phe_duyet_thi_diem_bo_pcnl_svtn_dhqghcm.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/1658-qd-dhqg_24-12-2020_phe_duyet_thi_diem_bo_pcnl_svtn_dhqghcm.pdf
132,daa/quydinh_huongdan/quyche-bogddt/pdf/08_2021_tt-bdgdt_18-03-2021_quy_che_dao_tao_trinh_do_dai_hoc-8315c725.pdf,https://daa.uit.edu.vn/sites/daa/files/202410/08_2021_tt-bdgdt_18-03-2021_quy_che_dao_tao_trinh_do_dai_hoc.pdf
133,daa/quydinh_huongdan/quyche-bogddt/pdf/08_2021_tt-bdgdt_18-03-2021_quy_che_dao_tao_trinh_do_dai_hoc.pdf,https://daa.uit.edu.vn/sites/daa/files/202410/08_2021_tt-bdgdt_18-03-2021_quy_che_dao_tao_trinh_do_dai_hoc.pdf
134,daa/quydinh_huongdan/quyche-bogddt/pdf/28_2023_tt_bgddt-_quy_che_dttx_nam_2023-ebf9f27a.pdf,https://daa.uit.edu.vn/sites/daa/files/202411/28_2023_tt_bgddt._quy_che_dttx_nam_2023.pdf
135,daa/quydinh_huongdan/quyche-bogddt/pdf/28_2023_tt_bgddt._quy_che_dttx_nam_2023.pdf,https://daa.uit.edu.vn/sites/daa/files/202411/28_2023_tt_bgddt._quy_che_dttx_nam_2023.pdf
136,daa/quydinh_huongdan/quyche-bogddt/pdf/khung_nang_luc_ngoai_ngu_viet_nam_6_bac-29fcdcc4.pdf,https://daa.uit.edu.vn/sites/daa/files/202411/khung_nang_luc_ngoai_ngu_viet_nam_6_bac.pdf
137,daa/quydinh_huongdan/quyche-bogddt/pdf/khung_nang_luc_ngoai_ngu_viet_nam_6_bac.pdf,https://daa.uit.edu.vn/sites/daa/files/202411/khung_nang_luc_ngoai_ngu_viet_nam_6_bac.pdf
138,daa/quydinh_huongdan/quyche-bogddt/pdf/thong-tu-01-2024-tt-bgddt-ban-hanh-chuan-co-so-giao-duc-dai-hoc-2ebb71c3.pdf,https://daa.uit.edu.vn/sites/daa/files/202411/thong-tu-01-2024-tt-bgddt-ban-hanh-chuan-co-so-giao-duc-dai-hoc.pdf
139,daa/quydinh_huongdan/quyche-bogddt/pdf/thong-tu-01-2024-tt-bgddt-ban-hanh-chuan-co-so-giao-duc-dai-hoc.pdf,https://daa.uit.edu.vn/sites/daa/files/202411/thong-tu-01-2024-tt-bgddt-ban-hanh-chuan-co-so-giao-duc-dai-hoc.pdf
140,daa/quydinh_huongdan/quyche-bogddt/pdf/tt10-quy_che_dttx_nam_2017-7d59185e.pdf,https://daa.uit.edu.vn/sites/daa/files/202411/tt10-quy_che_dttx_nam_2017.pdf
141,daa/quydinh_huongdan/quyche-bogddt/pdf/tt10-quy_che_dttx_nam_2017.pdf,https://daa.uit.edu.vn/sites/daa/files/202411/tt10-quy_che_dttx_nam_2017.pdf
142,daa/quydinh_huongdan/quyche-bogddt/pdf/17-2021-tt-bgddt_ngay_22-6-2021_chuan_ctdt-e0f5cb7a.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/17-2021-tt-bgddt_ngay_22-6-2021_chuan_ctdt.pdf
143,daa/quydinh_huongdan/quyche-bogddt/pdf/17-2021-tt-bgddt_ngay_22-6-2021_chuan_ctdt.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/17-2021-tt-bgddt_ngay_22-6-2021_chuan_ctdt.pdf
144,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/12-quyet-dinh-ve-viec-ban-hanh-quy-dinh-ve-dao-tao-chuong-trinh-chat-luong-cao/435-qd-dhcntt_07-07-2021_quy_dinh_dao_tao_chuong_trinh_chat_luong_cao.pdf,https://daa.uit.edu.vn/sites/daa/files/202309/435-qd-dhcntt_07-07-2021_quy_dinh_dao_tao_chuong_trinh_chat_luong_cao.pdf
145,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/20-quy-dinh-chuong-trinh-tien-tien/434-qd-dhcntt07-07-2021_quy_dinh_dao_tao_chuong_trinh_tien_tien-68421fb1.pdf,https://daa.uit.edu.vn/sites/daa/files/202512/434-qd-dhcntt07-07-2021_quy_dinh_dao_tao_chuong_trinh_tien_tien.pdf
146,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/20-quy-dinh-chuong-trinh-tien-tien/434-qd-dhcntt_07-07-2021_quy_dinh_dao_tao_chuong_trinh_tien_tien.pdf,https://daa.uit.edu.vn/sites/daa/files/202512/434-qd-dhcntt07-07-2021_quy_dinh_dao_tao_chuong_trinh_tien_tien.pdf
147,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/836_qd_dhqg_19_7_2021_quy_che_tuyen_sinh_trinh_do_dai_hoc_dhqghcm-762ec3df.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/836_qd_dhqg_19_7_2021_quy_che_tuyen_sinh_trinh_do_dai_hoc_dhqghcm.pdf
148,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/836_qd_dhqg_19_7_2021_quy_che_tuyen_sinh_trinh_do_dai_hoc_dhqghcm.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/836_qd_dhqg_19_7_2021_quy_che_tuyen_sinh_trinh_do_dai_hoc_dhqghcm.pdf
149,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/05-quy-dinh-dao-tao-ngoai-ngu-doi-voi-he-d-7673d143/101-tb-dhcntt_29-12-2021_thong_bao_su_dung_ket_qua_thi_vpet_0_0-a7512ea7.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/101-tb-dhcntt_29-12-2021_thong_bao_su_dung_ket_qua_thi_vpet_0_0.pdf
150,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/05-quy-dinh-dao-tao-ngoai-ngu-doi-voi-he-dai-hoc-chinh-quy-cua-truong-dhcntt/101-tb-dhcntt_29-12-2021_thong_bao_su_dung_ket_qua_thi_vpet_0_0.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/101-tb-dhcntt_29-12-2021_thong_bao_su_dung_ket_qua_thi_vpet_0_0.pdf
151,daa/quydinh_huongdan/quyche-bogddt/pdf/02_2022-tt-bgddt_18-1-2022_quy_dinh_mo_nganh-68449a15.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/02_2022-tt-bgddt_18-1-2022_quy_dinh_mo_nganh.pdf
152,daa/quydinh_huongdan/quyche-bogddt/pdf/02_2022-tt-bgddt_18-1-2022_quy_dinh_mo_nganh.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/02_2022-tt-bgddt_18-1-2022_quy_dinh_mo_nganh.pdf
153,daa/quydinh_huongdan/quyche-bogddt/pdf/kh1576_bo_gddt_xd_httt_quan_ly_vb-d01b5100.pdf,https://daa.uit.edu.vn/sites/daa/files/202411/kh1576_bo_gddt_xd_httt_quan_ly_vb.pdf
154,daa/quydinh_huongdan/quyche-bogddt/pdf/kh1576_bo_gddt_xd_httt_quan_ly_vb.pdf,https://daa.uit.edu.vn/sites/daa/files/202411/kh1576_bo_gddt_xd_httt_quan_ly_vb.pdf
155,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/21-huong-dan-thang-phan-loai-nhan-thuc-ky-92719b6d/123-qd-dhcntt_ban_hanh_huong_dan_thang_phan_loai_nhan_thuc_ky_nang_thai_do-5d02f863.pdf,https://daa.uit.edu.vn/sites/daa/files/202309/123-qd-dhcntt_ban_hanh_huong_dan_thang_phan_loai_nhan_thuc_ky_nang_thai_do.pdf
156,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/04-quyet-dinh-ve-viec-ban-hanh-quy-dinh-ve-1d49b9ab/131_qd-dhcntt_08-03-2022_quy_dinh_dao_tao_chuong_trinh_tai_nang-74a87596.pdf,https://daa.uit.edu.vn/sites/daa/files/202512/131_qd-dhcntt_08-03-2022_quy_dinh_dao_tao_chuong_trinh_tai_nang.pdf
157,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/04-quyet-dinh-ve-viec-ban-hanh-quy-dinh-ve-he-tai-nang/131-qd-dhcntt_08-03-2022_quy_dinh_dao_tao_chuong_trinh_tai_nang.pdf,https://daa.uit.edu.vn/sites/daa/files/202512/131_qd-dhcntt_08-03-2022_quy_dinh_dao_tao_chuong_trinh_tai_nang.pdf
158,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/cv671-dhqg_18-4-2022_su_dung_chung_chi_vnu-ept-c29119fa.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/cv671-dhqg_18-4-2022_su_dung_chung_chi_vnu-ept.pdf
159,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/cv671-dhqg_18-4-2022_su_dung_chung_chi_vnu-ept.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/cv671-dhqg_18-4-2022_su_dung_chung_chi_vnu-ept.pdf
160,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/22-quy-dinh-ve-viec-to-chuc-day-hoc-ngoai-gio-hanh-chinh-doi-voi-cac-hoc-phan-trong-chuong-trinh-dao-tao-dai-hoc-chinh-quy/333-qd-dhcntt_18-5-2022_quy_dinh_ve_viec_to_chuc_day-hoc_ngoai_gio_hanh_chinh_doi_voi_cac_hoc_phan_trong_ctdt_cq.pdf,https://daa.uit.edu.vn/sites/daa/files/202309/333-qd-dhcntt_18-5-2022_quy_dinh_ve_viec_to_chuc_day-hoc_ngoai_gio_hanh_chinh_doi_voi_cac_hoc_phan_trong_ctdt_cq.pdf
161,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/23-quy-dinh-tam-thoi-ve-dao-tao-lien-thong-tu-trinh-do-dai-hoc-len-trinh-do-thac-si-he-chinh-quy/335-qd-dhcntt_19-5-2022_quy_dinh_tam_thoi_ve_dao_tao_lien_thong_tu_trinh_do_dai_hoc_len_trinh_do_thc_si_he_chinh_quy.pdf,https://daa.uit.edu.vn/sites/daa/files/202309/335-qd-dhcntt_19-5-2022_quy_dinh_tam_thoi_ve_dao_tao_lien_thong_tu_trinh_do_dai_hoc_len_trinh_do_thc_si_he_chinh_quy.pdf
162,daa/quydinh_huongdan/quyche-bogddt/pdf/09_2022_tt-bdgdt_6-6-2022_danh_muc_thong_ke_nganh_dao_tao-2babcca6.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/09_2022_tt-bdgdt_6-6-2022_danh_muc_thong_ke_nganh_dao_tao.pdf
163,daa/quydinh_huongdan/quyche-bogddt/pdf/09_2022_tt-bdgdt_6-6-2022_danh_muc_thong_ke_nganh_dao_tao.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/09_2022_tt-bdgdt_6-6-2022_danh_muc_thong_ke_nganh_dao_tao.pdf
164,daa/quydinh_huongdan/quyche-bogddt/pdf/01_2017_qd-ttg_ban_hanh_danh_muc_gddt_cua_he_thong_giao_duc_quoc_dan-5993aa28.pdf,https://daa.uit.edu.vn/sites/daa/files/202311/01_2017_qd-ttg_ban_hanh_danh_muc_gddt_cua_he_thong_giao_duc_quoc_dan.pdf
165,daa/quydinh_huongdan/quyche-bogddt/pdf/01_2017_qd-ttg_ban_hanh_danh_muc_gddt_cua_he_thong_giao_duc_quoc_dan.pdf,https://daa.uit.edu.vn/sites/daa/files/202311/01_2017_qd-ttg_ban_hanh_danh_muc_gddt_cua_he_thong_giao_duc_quoc_dan.pdf
166,daa/quydinh_huongdan/quyche-bogddt/pdf/03_tt_2022_bgddt_quy_dinh_ve_viec_xac_dinh_chi_tieu_tuyen_sinh_dai_hoc-abafad04.pdf,https://daa.uit.edu.vn/sites/daa/files/202311/03_tt_2022_bgddt_quy_dinh_ve_viec_xac_dinh_chi_tieu_tuyen_sinh_dai_hoc.pdf
167,daa/quydinh_huongdan/quyche-bogddt/pdf/03_tt_2022_bgddt_quy_dinh_ve_viec_xac_dinh_chi_tieu_tuyen_sinh_dai_hoc.pdf,https://daa.uit.edu.vn/sites/daa/files/202311/03_tt_2022_bgddt_quy_dinh_ve_viec_xac_dinh_chi_tieu_tuyen_sinh_dai_hoc.pdf
168,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/707_qd_dhqg23_6_2022_quy_che_tuyen_sinh_trinh_do_dh-1e736ecf.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/707_qd_dhqg23_6_2022_quy_che_tuyen_sinh_trinh_do_dh.pdf
169,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/707_qd_dhqg23_6_2022_quy_che_tuyen_sinh_trinh_do_dh.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/707_qd_dhqg23_6_2022_quy_che_tuyen_sinh_trinh_do_dh.pdf
170,daa/chuongtrinh_daotao/he-chinhquy/dean/10-tri-tue-nhan-tao-cong-thong-tin-ao-tao/pdf/501-qd-dhcntt_7-7-2022_qd_mo_nganh_tri_tue_nhan_tao.pdf,https://daa.uit.edu.vn/sites/daa/files/202412/501-qd-dhcntt_7-7-2022_qd_mo_nganh_tri_tue_nhan_tao.pdf
