"issue","original_path","quarantined_path","detail"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/khoahocdulieu/html/daa-uit-edu-vn_content_cu-nhan-khoa-ho-4ea1e692_page-1_f99360a9.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/khoahocdulieu/html/daa-uit-edu-vn_content_cu-nhan-khoa-ho-4ea1e692_page-1_f99360a9.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/khoahocdulieu/html/daa-uit-edu-vn_content_cu-nhan-khoa-ho-4ea1e692_page-2_70c18cfe.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/khoahocdulieu/html/daa-uit-edu-vn_content_cu-nhan-khoa-ho-4ea1e692_page-2_70c18cfe.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/khoahocdulieu/html/daa.uit.edu.vn_content_cu-nhan-khoa-hoc-nganh-khoa-hoc-du-lieu-ap-dung-tu-khoa-15-2020.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/khoahocdulieu/html/daa.uit.edu.vn_content_cu-nhan-khoa-hoc-nganh-khoa-hoc-du-lieu-ap-dung-tu-khoa-15-2020.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/khoahocdulieu/html/daa.uit.edu.vn_content_cu-nhan-khoa-hoc-nganh-khoa-hoc-du-lieu-ap-dung-tu-khoa-15-2020page=1.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/khoahocdulieu/html/daa.uit.edu.vn_content_cu-nhan-khoa-hoc-nganh-khoa-hoc-du-lieu-ap-dung-tu-khoa-15-2020page=1.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/khoahocdulieu/html/daa.uit.edu.vn_content_cu-nhan-khoa-hoc-nganh-khoa-hoc-du-lieu-ap-dung-tu-khoa-15-2020page=2.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/khoahocdulieu/html/daa.uit.edu.vn_content_cu-nhan-khoa-hoc-nganh-khoa-hoc-du-lieu-ap-dung-tu-khoa-15-2020page=2.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/khoahocmaytinh/html/daa-uit-edu-vn_content_cu-nhan-nganh-k-b3a0d453.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/khoahocmaytinh/html/daa-uit-edu-vn_content_cu-nhan-nganh-k-b3a0d453.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/khoahocmaytinh/html/daa-uit-edu-vn_content_cu-nhan-nganh-k-b3a0d453_page-1_dfd5b4b4.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/khoahocmaytinh/html/daa-uit-edu-vn_content_cu-nhan-nganh-k-b3a0d453_page-1_dfd5b4b4.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/khoahocmaytinh/html/daa-uit-edu-vn_content_cu-nhan-nganh-k-b3a0d453_page-2_af7bb5d2.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/khoahocmaytinh/html/daa-uit-edu-vn_content_cu-nhan-nganh-k-b3a0d453_page-2_af7bb5d2.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/khoahocmaytinh/html/daa.uit.edu.vn_content_cu-nhan-nganh-khoa-hoc-may-tinh-ap-dung-tu-khoa-15-2020.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/khoahocmaytinh/html/daa.uit.edu.vn_content_cu-nhan-nganh-khoa-hoc-may-tinh-ap-dung-tu-khoa-15-2020.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/khoahocmaytinh/html/daa.uit.edu.vn_content_cu-nhan-nganh-khoa-hoc-may-tinh-ap-dung-tu-khoa-15-2020page=1.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/khoahocmaytinh/html/daa.uit.edu.vn_content_cu-nhan-nganh-khoa-hoc-may-tinh-ap-dung-tu-khoa-15-2020page=1.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/khoahocmaytinh/html/daa.uit.edu.vn_content_cu-nhan-nganh-khoa-hoc-may-tinh-ap-dung-tu-khoa-15-2020page=2.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/khoahocmaytinh/html/daa.uit.edu.vn_content_cu-nhan-nganh-khoa-hoc-may-tinh-ap-dung-tu-khoa-15-2020page=2.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/khoahocmaytinhbirminghamcity/html/daa-uit-edu-vn_content_cu-nhan-nganh-k-b30d9ff8.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/khoahocmaytinhbirminghamcity/html/daa-uit-edu-vn_content_cu-nhan-nganh-k-b30d9ff8.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/khoahocmaytinhbirminghamcity/html/daa-uit-edu-vn_content_cu-nhan-nganh-k-b30d9ff8_page-1_6c4e8174.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/khoahocmaytinhbirminghamcity/html/daa-uit-edu-vn_content_cu-nhan-nganh-k-b30d9ff8_page-1_6c4e8174.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/khoahocmaytinhbirminghamcity/html/daa-uit-edu-vn_content_cu-nhan-nganh-k-b30d9ff8_page-2_8fb1fd97.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/khoahocmaytinhbirminghamcity/html/daa-uit-edu-vn_content_cu-nhan-nganh-k-b30d9ff8_page-2_8fb1fd97.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/khoahocmaytinhbirminghamcity/html/daa.uit.edu.vn_content_cu-nhan-nganh-khoa-hoc-may-tinh-chuong-trinh-lien-ket-voi-dh-birmingham-city.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/khoahocmaytinhbirminghamcity/html/daa.uit.edu.vn_content_cu-nhan-nganh-khoa-hoc-may-tinh-chuong-trinh-lien-ket-voi-dh-birmingham-city.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/khoahocmaytinhbirminghamcity/html/daa.uit.edu.vn_content_cu-nhan-nganh-khoa-hoc-may-tinh-chuong-trinh-lien-ket-voi-dh-birmingham-citypage=1.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/khoahocmaytinhbirminghamcity/html/daa.uit.edu.vn_content_cu-nhan-nganh-khoa-hoc-may-tinh-chuong-trinh-lien-ket-voi-dh-birmingham-citypage=1.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/khoahocmaytinhbirminghamcity/html/daa.uit.edu.vn_content_cu-nhan-nganh-khoa-hoc-may-tinh-chuong-trinh-lien-ket-voi-dh-birmingham-citypage=2.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/khoahocmaytinhbirminghamcity/html/daa.uit.edu.vn_content_cu-nhan-nganh-khoa-hoc-may-tinh-chuong-trinh-lien-ket-voi-dh-birmingham-citypage=2.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/kythuatmaytinh/html/daa-uit-edu-vn_content_ky-su-va-cu-nha-6c1fe643_page-1_4edc73a5.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/kythuatmaytinh/html/daa-uit-edu-vn_content_ky-su-va-cu-nha-6c1fe643_page-1_4edc73a5.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/kythuatmaytinh/html/daa-uit-edu-vn_content_ky-su-va-cu-nha-6c1fe643_page-2_59810786.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/kythuatmaytinh/html/daa-uit-edu-vn_content_ky-su-va-cu-nha-6c1fe643_page-2_59810786.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/kythuatmaytinh/html/daa.uit.edu.vn_content_ky-su-va-cu-nhan-nganh-ky-thuat-may-tinh-ap-dung-tu-khoa-15-2020.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/kythuatmaytinh/html/daa.uit.edu.vn_content_ky-su-va-cu-nhan-nganh-ky-thuat-may-tinh-ap-dung-tu-khoa-15-2020.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/kythuatmaytinh/html/daa.uit.edu.vn_content_ky-su-va-cu-nhan-nganh-ky-thuat-may-tinh-ap-dung-tu-khoa-15-2020page=1.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/kythuatmaytinh/html/daa.uit.edu.vn_content_ky-su-va-cu-nhan-nganh-ky-thuat-may-tinh-ap-dung-tu-khoa-15-2020page=1.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/kythuatmaytinh/html/daa.uit.edu.vn_content_ky-su-va-cu-nhan-nganh-ky-thuat-may-tinh-ap-dung-tu-khoa-15-2020page=2.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/kythuatmaytinh/html/daa.uit.edu.vn_content_ky-su-va-cu-nhan-nganh-ky-thuat-may-tinh-ap-dung-tu-khoa-15-2020page=2.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/kythuatphanmem/html/daa-uit-edu-vn_content_cu-nhan-nganh-k-32b1003d.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/kythuatphanmem/html/daa-uit-edu-vn_content_cu-nhan-nganh-k-32b1003d.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/kythuatphanmem/html/daa-uit-edu-vn_content_cu-nhan-nganh-k-32b1003d_page-1_86a67625.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/kythuatphanmem/html/daa-uit-edu-vn_content_cu-nhan-nganh-k-32b1003d_page-1_86a67625.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/kythuatphanmem/html/daa.uit.edu.vn_content_cu-nhan-nganh-ky-thuat-phan-mem-ap-dung-tu-khoa-15-2020.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/kythuatphanmem/html/daa.uit.edu.vn_content_cu-nhan-nganh-ky-thuat-phan-mem-ap-dung-tu-khoa-15-2020.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/kythuatphanmem/html/daa.uit.edu.vn_content_cu-nhan-nganh-ky-thuat-phan-mem-ap-dung-tu-khoa-15-2020page=1.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/kythuatphanmem/html/daa.uit.edu.vn_content_cu-nhan-nganh-ky-thuat-phan-mem-ap-dung-tu-khoa-15-2020page=1.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/kythuatphanmem/html/daa.uit.edu.vn_content_cu-nhan-nganh-ky-thuat-phan-mem-ap-dung-tu-khoa-15-2020page=2.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/kythuatphanmem/html/daa.uit.edu.vn_content_cu-nhan-nganh-ky-thuat-phan-mem-ap-dung-tu-khoa-15-2020page=2.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/mangmaytinhvaantoanthongtinbirminghamcity/html/daa-uit-edu-vn_content_cu-nhan-nganh-m-0945f7a9_page-1_d50c7b31.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/mangmaytinhvaantoanthongtinbirminghamcity/html/daa-uit-edu-vn_content_cu-nhan-nganh-m-0945f7a9_page-1_d50c7b31.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/mangmaytinhvaantoanthongtinbirminghamcity/html/daa-uit-edu-vn_content_cu-nhan-nganh-m-0945f7a9_page-2_ac285442.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/mangmaytinhvaantoanthongtinbirminghamcity/html/daa-uit-edu-vn_content_cu-nhan-nganh-m-0945f7a9_page-2_ac285442.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/mangmaytinhvatruyenthongdulieu/html/daa-uit-edu-vn_content_cu-nhan-nganh-m-0380cfa9.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/mangmaytinhvatruyenthongdulieu/html/daa-uit-edu-vn_content_cu-nhan-nganh-m-0380cfa9.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/mangmaytinhvatruyenthongdulieu/html/daa-uit-edu-vn_content_cu-nhan-nganh-m-0380cfa9_page-1_d3052b6b.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/mangmaytinhvatruyenthongdulieu/html/daa-uit-edu-vn_content_cu-nhan-nganh-m-0380cfa9_page-1_d3052b6b.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/mangmaytinhvatruyenthongdulieu/html/daa-uit-edu-vn_content_cu-nhan-nganh-m-0380cfa9_page-2_183c1866.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/mangmaytinhvatruyenthongdulieu/html/daa-uit-edu-vn_content_cu-nhan-nganh-m-0380cfa9_page-2_183c1866.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/mangmaytinhvatruyenthongdulieu/html/daa.uit.edu.vn_content_cu-nhan-nganh-mang-may-tinh-va-truyen-thong-du-lieu-ap-dung-tu-khoa-15-2020.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/mangmaytinhvatruyenthongdulieu/html/daa.uit.edu.vn_content_cu-nhan-nganh-mang-may-tinh-va-truyen-thong-du-lieu-ap-dung-tu-khoa-15-2020.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/mangmaytinhvatruyenthongdulieu/html/daa.uit.edu.vn_content_cu-nhan-nganh-mang-may-tinh-va-truyen-thong-du-lieu-ap-dung-tu-khoa-15-2020page=1.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/mangmaytinhvatruyenthongdulieu/html/daa.uit.edu.vn_content_cu-nhan-nganh-mang-may-tinh-va-truyen-thong-du-lieu-ap-dung-tu-khoa-15-2020page=1.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/mangmaytinhvatruyenthongdulieu/html/daa.uit.edu.vn_content_cu-nhan-nganh-mang-may-tinh-va-truyen-thong-du-lieu-ap-dung-tu-khoa-15-2020page=2.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/mangmaytinhvatruyenthongdulieu/html/daa.uit.edu.vn_content_cu-nhan-nganh-mang-may-tinh-va-truyen-thong-du-lieu-ap-dung-tu-khoa-15-2020page=2.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/thuongmaidientu/html/daa-uit-edu-vn_content_cu-nhan-nganh-t-9c7b9032.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/thuongmaidientu/html/daa-uit-edu-vn_content_cu-nhan-nganh-t-9c7b9032.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/thuongmaidientu/html/daa-uit-edu-vn_content_cu-nhan-nganh-t-9c7b9032_page-1_c537ecd1.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/thuongmaidientu/html/daa-uit-edu-vn_content_cu-nhan-nganh-t-9c7b9032_page-1_c537ecd1.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/thuongmaidientu/html/daa-uit-edu-vn_content_cu-nhan-nganh-t-9c7b9032_page-2_7667969b.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/thuongmaidientu/html/daa-uit-edu-vn_content_cu-nhan-nganh-t-9c7b9032_page-2_7667969b.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/thuongmaidientu/html/daa.uit.edu.vn_content_cu-nhan-nganh-thuong-mai-dien-tu-ap-dung-tu-khoa-15-2020.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/thuongmaidientu/html/daa.uit.edu.vn_content_cu-nhan-nganh-thuong-mai-dien-tu-ap-dung-tu-khoa-15-2020.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/thuongmaidientu/html/daa.uit.edu.vn_content_cu-nhan-nganh-thuong-mai-dien-tu-ap-dung-tu-khoa-15-2020page=1.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/thuongmaidientu/html/daa.uit.edu.vn_content_cu-nhan-nganh-thuong-mai-dien-tu-ap-dung-tu-khoa-15-2020page=1.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/thuongmaidientu/html/daa.uit.edu.vn_content_cu-nhan-nganh-thuong-mai-dien-tu-ap-dung-tu-khoa-15-2020page=2.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2021/thuongmaidientu/html/daa.uit.edu.vn_content_cu-nhan-nganh-thuong-mai-dien-tu-ap-dung-tu-khoa-15-2020page=2.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2022/antoanthongtin/html/daa-uit-edu-vn_content_cu-nhan-nganh-t-f621e850_page-2_9995bd85.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2022/antoanthongtin/html/daa-uit-edu-vn_content_cu-nhan-nganh-t-f621e850_page-2_9995bd85.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2022/antoanthongtin/html/daa.uit.edu.vn_content_cu-nhan-nganh-toan-thong-tin-ap-dung-tu-khoa-17-2022.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2022/antoanthongtin/html/daa.uit.edu.vn_content_cu-nhan-nganh-toan-thong-tin-ap-dung-tu-khoa-17-2022.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2022/antoanthongtin/html/daa.uit.edu.vn_content_cu-nhan-nganh-toan-thong-tin-ap-dung-tu-khoa-17-2022page=1.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2022/antoanthongtin/html/daa.uit.edu.vn_content_cu-nhan-nganh-toan-thong-tin-ap-dung-tu-khoa-17-2022page=1.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2022/chuongtrinhtientienhethongthongtin/html/daa-uit-edu-vn_content_chuong-trinh-ti-d57e8f4b.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2022/chuongtrinhtientienhethongthongtin/html/daa-uit-edu-vn_content_chuong-trinh-ti-d57e8f4b.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2022/chuongtrinhtientienhethongthongtin/html/daa-uit-edu-vn_content_chuong-trinh-ti-d57e8f4b_page-2_5b27a695.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2022/chuongtrinhtientienhethongthongtin/html/daa-uit-edu-vn_content_chuong-trinh-ti-d57e8f4b_page-2_5b27a695.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2022/chuongtrinhtientienhethongthongtin/html/daa-uit-edu-vn_content_chuong-trinh-ti-d57e8f4b_page-3_f37c5726.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2022/chuongtrinhtientienhethongthongtin/html/daa-uit-edu-vn_content_chuong-trinh-ti-d57e8f4b_page-3_f37c5726.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2022/chuongtrinhtientienhethongthongtin/html/daa.uit.edu.vn_content_chuong-trinh-tien-tien-nganh-he-thong-thong-tin-ap-dung-tu-khoa-15-2020.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2022/chuongtrinhtientienhethongthongtin/html/daa.uit.edu.vn_content_chuong-trinh-tien-tien-nganh-he-thong-thong-tin-ap-dung-tu-khoa-15-2020.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2022/chuongtrinhtientienhethongthongtin/html/daa.uit.edu.vn_content_chuong-trinh-tien-tien-nganh-he-thong-thong-tin-ap-dung-tu-khoa-15-2020page=1.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2022/chuongtrinhtientienhethongthongtin/html/daa.uit.edu.vn_content_chuong-trinh-tien-tien-nganh-he-thong-thong-tin-ap-dung-tu-khoa-15-2020page=1.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2022/chuongtrinhtientienhethongthongtin/html/daa.uit.edu.vn_content_chuong-trinh-tien-tien-nganh-he-thong-thong-tin-ap-dung-tu-khoa-15-2020page=2.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2022/chuongtrinhtientienhethongthongtin/html/daa.uit.edu.vn_content_chuong-trinh-tien-tien-nganh-he-thong-thong-tin-ap-dung-tu-khoa-15-2020page=2.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2022/chuongtrinhtientienhethongthongtin/html/daa.uit.edu.vn_content_chuong-trinh-tien-tien-nganh-he-thong-thong-tin-ap-dung-tu-khoa-15-2020page=3.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2022/chuongtrinhtientienhethongthongtin/html/daa.uit.edu.vn_content_chuong-trinh-tien-tien-nganh-he-thong-thong-tin-ap-dung-tu-khoa-15-2020page=3.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2022/congnghethongtin/html/daa.uit.edu.vn_content_cu-nhan-nganh-cong-nghe-thong-tin-ap-dung-tu-khoa-17-2022.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2022/congnghethongtin/html/daa.uit.edu.vn_content_cu-nhan-nganh-cong-nghe-thong-tin-ap-dung-tu-khoa-17-2022.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2022/congnghethongtin/html/daa.uit.edu.vn_content_cu-nhan-nganh-cong-nghe-thong-tin-ap-dung-tu-khoa-17-2022page=1.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2022/congnghethongtin/html/daa.uit.edu.vn_content_cu-nhan-nganh-cong-nghe-thong-tin-ap-dung-tu-khoa-17-2022page=1.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2022/congnghethongtin/html/daa.uit.edu.vn_content_cu-nhan-nganh-cong-nghe-thong-tin-ap-dung-tu-khoa-17-2022page=2.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2022/congnghethongtin/html/daa.uit.edu.vn_content_cu-nhan-nganh-cong-nghe-thong-tin-ap-dung-tu-khoa-17-2022page=2.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2022/hethongthongtin/html/daa.uit.edu.vn_content_cu-nhan-nganh-he-thong-thong-tin-ap-dung-tu-khoa-17-2022.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2022/hethongthongtin/html/daa.uit.edu.vn_content_cu-nhan-nganh-he-thong-thong-tin-ap-dung-tu-khoa-17-2022.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2022/hethongthongtin/html/daa.uit.edu.vn_content_cu-nhan-nganh-he-thong-thong-tin-ap-dung-tu-khoa-17-2022page=1.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2022/hethongthongtin/html/daa.uit.edu.vn_content_cu-nhan-nganh-he-thong-thong-tin-ap-dung-tu-khoa-17-2022page=1.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2022/hethongthongtin/html/daa.uit.edu.vn_content_cu-nhan-nganh-he-thong-thong-tin-ap-dung-tu-khoa-17-2022page=2.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2022/hethongthongtin/html/daa.uit.edu.vn_content_cu-nhan-nganh-he-thong-thong-tin-ap-dung-tu-khoa-17-2022page=2.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2022/html/daa.uit.edu.vn_chuong-trinh-dao-tao_ctdt-khoa-2022.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2022/html/daa.uit.edu.vn_chuong-trinh-dao-tao_ctdt-khoa-2022.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2022/khoahocdulieu/html/daa.uit.edu.vn_content_cu-nhan-khoa-hoc-nganh-khoa-hoc-du-lieu-ap-dung-tu-khoa-17-2022.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2022/khoahocdulieu/html/daa.uit.edu.vn_content_cu-nhan-khoa-hoc-nganh-khoa-hoc-du-lieu-ap-dung-tu-khoa-17-2022.html",".html"
"duplicate_source_html","daa/chuongtrinh_daotao/he-chinhquy/khoa_2022/khoahocdulieu/html/daa.uit.edu.vn_content_cu-nhan-khoa-hoc-nganh-khoa-hoc-du-lieu-ap-dung-tu-khoa-17-2022page=1.html","_stale_artifacts/20260721T110923Z/daa/chuongtrinh_daotao/he-chinhquy/khoa_2022/khoahocdulieu/html/daa.uit.edu.vn_content_cu-nhan-khoa-hoc-nganh-khoa-hoc-du-lieu-ap-dung-tu-khoa-17-2022page=1.html",".html"
